date,value,satellite_flag
2008-12-08 01:00,0.0000,01000000000000000000000010000000
2008-12-08 02:00,0.0000,11000000000000000000000000000000
2008-12-08 03:00,0.0000,01000000000000000000000000100000
2008-12-08 04:00,0.0000,01000000000000000000001000000000
2008-12-08 05:00,0.0000,01000000000000000001001000000000
2008-12-08 06:00,0.0000,11000000000000000000000000000000
2008-12-08 07:00,0.0000,11000000000000000000000000000000
2008-12-08 08:00,0.0000,11000000000000000000000000000000
2008-12-08 09:00,0.0000,11000000000000000000000000000000
2008-12-08 10:00,0.0000,01000000000000000000010000000000
2008-12-08 11:00,0.0000,01000000000000000000000000000010
2008-12-08 12:00,0.0000,11000000000000000000000000000000
2008-12-08 13:00,0.0000,01000000000000000000000010000000
2008-12-08 14:00,0.0000,01000000000000000000000001000100
2008-12-08 15:00,0.0000,11000000000000000000000000000000
2008-12-08 16:00,0.0000,11000000000000000000000000000000
2008-12-08 17:00,0.0000,01000000000000000001000000100000
2008-12-08 18:00,0.0000,01000000000000000000001000000000
2008-12-08 19:00,0.0000,01000000000000000001000000000000
2008-12-08 20:00,0.0000,01000000000000000000010000000010
2008-12-08 21:00,0.0000,01000000000000000000010000000000
2008-12-08 22:00,0.0000,11000000000000000000000000000000
2008-12-08 23:00,0.0000,11000000000000000000000000000000
2008-12-09 00:00,0.0000,01000000000000000000000011000000
2008-12-09 01:00,0.0000,11000000000000000000000000000000
2008-12-09 02:00,0.0000,01000000000000000000000000100100
2008-12-09 03:00,0.0000,11000000000000000000000000000000
2008-12-09 04:00,0.0000,11000000000000000000000000000000
2008-12-09 05:00,0.0000,01000000000000000001001000000000
2008-12-09 06:00,0.0000,11000000000000000000000000000000
2008-12-09 07:00,0.0000,11000000000000000000000000000000
2008-12-09 08:00,0.0000,11000000000000000000000000000000
2008-12-09 09:00,0.1027,11000000000000000000000000000000
2008-12-09 10:00,0.0000,01000000000000000000010000000010
2008-12-09 11:00,0.0000,11000000000000000000000000000000
2008-12-09 12:00,0.0000,01000000000000000000000010000000
2008-12-09 13:00,0.0000,11000000000000000000000000000000
2008-12-09 14:00,0.0000,01000000000000000000000011000100
2008-12-09 15:00,0.0000,11000000000000000000000000000000
2008-12-09 16:00,0.0000,01000000000000000000000000100000
2008-12-09 17:00,0.0000,01000000000000000001001000000000
2008-12-09 18:00,0.7631,01000000000000000001000000000000
2008-12-09 19:00,1.3892,01000000000000000000001000000000
2008-12-09 20:00,0.0000,11000000000000000000000000000000
2008-12-09 21:00,0.0000,01000000000000000000010000000010
2008-12-09 22:00,1.3784,11000000000000000000000000000000
2008-12-09 23:00,0.8759,11000000000000000000000000000000
2008-12-10 00:00,0.4458,01000000000000000000000011000000
2008-12-10 01:00,0.0000,11000000000000000000000000000000
2008-12-10 02:00,0.0000,01000000000000000000000000100100
2008-12-10 03:00,0.6945,11000000000000000000000000000000
2008-12-10 04:00,0.5928,01000000000000000001000000000000
2008-12-10 05:00,0.0000,01000000000000000000001000000000
2008-12-10 06:00,0.0000,11000000000000000000000000000000
2008-12-10 07:00,0.0000,11000000000000000000000000000000
2008-12-10 08:00,0.0000,11000000000000000000000000000000
2008-12-10 09:00,0.0000,01000000000000000000010000000000
2008-12-10 10:00,0.0000,01000000000000000000000000000010
2008-12-10 11:00,0.0000,11000000000000000000000000000000
2008-12-10 12:00,0.0000,11000000000000000000000000000000
2008-12-10 13:00,0.0151,11000000000000000000000000000000
2008-12-10 14:00,0.0000,01000000000000000000000011000000
2008-12-10 15:00,0.0000,11000000000000000000000000000000
2008-12-10 16:00,0.0000,01000000000000000000000000100000
2008-12-10 17:00,0.0000,11000000000000000000000000000000
2008-12-10 18:00,0.0000,01000000000000000001000000000000
2008-12-10 19:00,0.0000,11000000000000000000000000000000
2008-12-10 20:00,0.0000,11000000000000000000000000000000
2008-12-10 21:00,0.0000,01000000000000000000010000000000
2008-12-10 22:00,0.0000,11000000000000000000000000000000
2008-12-10 23:00,0.0000,01000000000000000000000010000000
2008-12-11 00:00,0.0000,11000000000000000000000000000000
2008-12-11 01:00,0.0000,01000000000000000000000001000100
2008-12-11 02:00,0.0000,01000000000000000000000000100000
2008-12-11 03:00,0.0000,11000000000000000000000000000000
2008-12-11 04:00,0.0000,01000000000000000001001000000000
2008-12-11 05:00,0.0000,11000000000000000000000000000000
2008-12-11 06:00,0.0000,11000000000000000000000000000000
2008-12-11 07:00,0.0000,11000000000000000000000000000000
2008-12-11 08:00,0.0000,11000000000000000000000000000000
2008-12-11 09:00,0.0000,01000000000000000000010000000010
2008-12-11 10:00,0.0000,11000000000000000000000000000000
2008-12-11 11:00,0.0000,01000000000000000000010000000000
2008-12-11 12:00,0.0000,11000000000000000000000000000000
2008-12-11 13:00,0.0000,01000000000000000000000011000000
2008-12-11 14:00,0.0000,11000000000000000000000000000000
2008-12-11 15:00,0.0000,01000000000000000000000000000100
2008-12-11 16:00,0.0000,01000000000000000000000000100000
2008-12-11 17:00,0.0000,11000000000000000000000000000000
2008-12-11 18:00,0.0000,01000000000000000001001000000000
2008-12-11 19:00,0.0000,11000000000000000000000000000000
