date,value,satellite_flag
2011-02-16 06:00,0.0000,11000000000000000000000000000000
2011-02-16 07:00,0.2916,11000000000000000000000000000000
2011-02-16 08:00,0.1356,11000000000000000000000000000000
2011-02-16 09:00,0.1570,11000000000000000000000000000000
2011-02-16 10:00,0.0651,11000000000000000000000000000000
2011-02-16 11:00,0.0000,01000000000000000000010000000010
2011-02-16 12:00,0.0000,11000000000000000000000000000000
2011-02-16 13:00,0.0000,11000000000000000000000000000000
2011-02-16 14:00,0.0192,01000000000000000000000001000000
2011-02-16 15:00,0.2144,01000000000000000000000000100000
2011-02-16 16:00,0.0000,11000000000000000000000000000000
2011-02-16 17:00,0.0000,11000000000000000000000000000000
2011-02-16 18:00,0.0000,01000000000000000001000000000000
2011-02-16 19:00,0.0000,11000000000000000000000000000000
2011-02-16 20:00,0.0000,01000000000000000000100000000010
2011-02-16 21:00,0.0000,01000000000000000000010000000000
2011-02-16 22:00,0.0000,11000000000000000000000000000000
2011-02-16 23:00,0.0000,11000000000000000000000000000000
2011-02-17 00:00,0.0000,11000000000000000000000000000000
2011-02-17 01:00,0.0000,01000000000000000000000001000000
2011-02-17 02:00,0.0000,01000000000000000000000000100000
2011-02-17 03:00,0.0000,11000000000000000000000000000000
2011-02-17 04:00,0.0000,01000000000000000001000000000000
2011-02-17 05:00,0.0000,01000000000000000001000000000000
2011-02-17 06:00,0.0000,11000000000000000000000000000000
2011-02-17 07:00,0.0868,11000000000000000000000000000000
2011-02-17 08:00,0.0000,11000000000000000000000000000000
2011-02-17 09:00,0.0000,11000000000000000000000000000000
2011-02-17 10:00,1.2117,01000000000000000000100000000010
2011-02-17 11:00,0.0000,01000000000000000000010000000000
2011-02-17 12:00,0.0000,11000000000000000000000000000000
2011-02-17 13:00,0.0000,01000000000000000000000001000000
2011-02-17 14:00,0.0000,11000000000000000000000000000000
2011-02-17 15:00,0.0000,01000000000000000000000000100000
2011-02-17 16:00,0.0000,11000000000000000000000000000000
