date,value,satellite_flag
2010-09-10 02:00,0.0000,01000000000000000000000000100000
2010-09-10 03:00,0.0000,11000000000000000000000000000000
2010-09-10 04:00,0.0000,01000000000000000001000000000000
2010-09-10 05:00,0.0000,11000000000000000000000000000000
2010-09-10 06:00,0.0000,11000000000000000000000000000000
2010-09-10 07:00,0.0000,11000000000000000000000000000000
2010-09-10 08:00,0.0000,11000000000000000000000000000000
2010-09-10 09:00,0.0000,11000000000000000000000000000000
2010-09-10 10:00,0.0000,01000000000000000000000000000010
2010-09-10 11:00,0.0000,01000000000000000000110000000000
2010-09-10 12:00,0.0000,11000000000000000000000000000000
2010-09-10 13:00,0.0000,11000000000000000000000000000000
2010-09-10 14:00,0.0000,01000000000000000000000001000000
2010-09-10 15:00,0.0000,01000000000000000000000000100000
2010-09-10 16:00,0.0000,11000000000000000000000000000000
2010-09-10 17:00,0.0000,11000000000000000000000000000000
2010-09-10 18:00,0.0000,01000000000000000001000000000000
2010-09-10 19:00,0.0000,11000000000000000000000000000000
2010-09-10 20:00,0.0000,11000000000000000000000000000000
2010-09-10 21:00,0.0000,01000000000000000000110000000010
2010-09-10 22:00,0.0000,11000000000000000000000000000000
2010-09-10 23:00,0.0000,01000000000000000000000010000000
2010-09-11 00:00,0.0000,11000000000000000000000000000000
2010-09-11 01:00,0.0000,01000000000000000000000011000000
2010-09-11 02:00,0.0000,01000000000000000000000000100000
2010-09-11 03:00,0.0000,11000000000000000000000000000000
2010-09-11 04:00,0.0000,01000000000000000001000000000000
2010-09-11 05:00,0.0000,01000000000000000001000000000000
2010-09-11 06:00,0.0000,11000000000000000000000000000000
2010-09-11 07:00,0.0000,11000000000000000000000000000000
2010-09-11 08:00,0.0000,11000000000000000000000000000000
2010-09-11 09:00,0.0000,01000000000000000000100000000000
2010-09-11 10:00,0.0000,01000000000000000000000000000010
2010-09-11 11:00,0.0000,01000000000000000000110000000000
2010-09-11 12:00,0.0000,11000000000000000000000000000000
2010-09-11 13:00,0.0000,01000000000000000000000011000000
2010-09-11 14:00,0.0000,01000000000000000000000000100000
2010-09-11 15:00,0.0000,11000000000000000000000000000000
2010-09-11 16:00,0.0000,11000000000000000000000000000000
2010-09-11 17:00,0.0000,01000000000000000001000000000000
2010-09-11 18:00,0.0000,11000000000000000000000000000000
2010-09-11 19:00,0.0000,11000000000000000000000000000000
2010-09-11 20:00,0.0000,01000000000000000000010000000000
2010-09-11 21:00,0.0000,01000000000000000000100000000000
2010-09-11 22:00,0.0000,11000000000000000000000000000000
2010-09-11 23:00,0.0000,11000000000000000000000000000000
